fid,provcd,collegetype,cfps2010eduy_best,qc705,qc605,qc505,qc407,qc307,qc207,qc107
220142,22,-8.0,12,1,1,1,-8,-8,-8,-8
220148,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220148,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220149,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220149,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220150,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220153,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220153,22,-8.0,6,1,1,1,-8,-8,-8,-8
220154,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220154,22,-8.0,9,-8,-8,-8,-8,-8,-8,-8
220154,22,-8.0,9,1,-8,-8,-8,-8,-8,-8
220155,22,-8.0,12,1,1,1,-8,-8,-8,-8
220155,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220156,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220157,22,-8.0,6,1,1,-8,-8,-8,-8,-8
220157,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220158,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220159,22,-8.0,9,1,-8,-8,-8,-8,-8,-8
220159,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220160,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220160,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220160,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220160,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220161,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220161,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220162,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220162,22,-8.0,12,1,1,1,-8,-8,-8,-8
220164,22,-8.0,12,1,1,1,-8,-8,-8,-8
220165,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220165,22,-8.0,9,1,-8,-8,-8,-8,-8,-8
220166,22,-8.0,7,1,-8,-8,-8,-8,-8,-8
220167,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220167,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220168,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220168,22,10.0,16,1,1,1,-8,1,-8,-8
220168,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220169,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220169,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220170,22,-8.0,15,1,1,1,1,-8,-8,-8
220171,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220171,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220171,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220172,22,-8.0,15,1,1,-8,1,-8,-8,-8
220173,22,3.0,16,1,1,-8,1,1,-8,-8
220173,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220174,22,10.0,16,1,1,1,-8,1,-8,-8
220174,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220174,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220175,22,-8.0,12,1,1,1,-8,-8,-8,-8
220175,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220177,22,-8.0,12,1,1,1,-8,-8,-8,-8
220177,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220177,22,-8.0,12,0,0,0,-8,-8,-8,-8
220178,22,-8.0,15,1,1,1,1,-8,-8,-8
220178,22,3.0,16,1,1,1,1,0,-8,-8
220179,22,-8.0,12,1,1,1,-8,-8,-8,-8
220179,22,3.0,16,1,1,1,-8,1,-8,-8
220180,22,-8.0,7,1,-8,-8,-8,-8,-8,-8
220180,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220181,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220182,22,1.0,16,1,1,1,1,0,-8,-8
220182,22,-8.0,15,1,1,1,1,-8,-8,-8
220183,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220184,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220184,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220186,22,-8.0,2,-8,-8,-8,-8,-8,-8,-8
220186,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220186,22,-8.0,12,1,1,1,-8,-8,-8,-8
220187,22,-8.0,12,1,1,1,-8,-8,-8,-8
220187,22,-8.0,12,1,1,1,-8,-8,-8,-8
220187,22,-8.0,12,1,1,1,-8,-8,-8,-8
220189,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220189,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220191,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220192,22,-8.0,9,0,0,-8,-8,-8,-8,-8
220192,22,-8.0,9,0,0,-8,-8,-8,-8,-8
220193,22,-8.0,12,1,1,1,-8,-8,-8,-8
220193,22,-8.0,2,-8,-8,-8,-8,-8,-8,-8
220193,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220194,22,-8.0,12,0,0,1,-8,-8,-8,-8
220194,22,-8.0,12,0,0,1,-8,-8,-8,-8
220194,22,3.0,16,1,1,1,-8,1,-8,-8
220195,22,10.0,16,1,1,1,1,1,-8,-8
220195,22,-8.0,12,1,1,1,-8,-8,-8,-8
220196,22,-8.0,3,-8,-8,-8,-8,-8,-8,-8
220197,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220198,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220199,22,-8.0,11,1,1,-8,-8,-8,-8,-8
220199,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220200,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220201,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220201,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220202,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220202,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220202,22,-8.0,14,1,1,-8,-8,-8,-8,-8
220203,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220203,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220204,22,-8.0,12,1,0,0,-8,-8,-8,-8
220204,22,-8.0,10,0,0,-8,-8,-8,-8,-8
220205,22,-8.0,12,1,1,1,-8,-8,-8,-8
220205,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220206,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220206,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220206,22,-8.0,9,0,0,-8,-8,-8,-8,-8
220206,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220206,22,-8.0,9,0,0,-8,-8,-8,-8,-8
220208,22,-8.0,12,1,0,1,-8,-8,-8,-8
220208,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220209,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220209,22,-8.0,12,1,1,1,-8,-8,-8,-8
220210,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220211,22,-8.0,12,1,1,-8,-8,-8,-8,-8
220211,22,-8.0,12,1,1,1,-8,-8,-8,-8
220212,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220212,22,-8.0,12,0,1,1,-8,-8,-8,-8
220212,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220212,22,-8.0,7,-8,-8,-8,-8,-8,-8,-8
220213,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220213,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220213,22,-8.0,7,0,-8,-8,-8,-8,-8,-8
220214,22,-8.0,7,0,-8,-8,-8,-8,-8,-8
220214,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220216,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220216,22,-8.0,8,1,-8,-8,-8,-8,-8,-8
220217,22,-8.0,12,1,1,1,-8,-8,-8,-8
220217,22,-8.0,7,1,-8,-8,-8,-8,-8,-8
220217,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220217,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220218,22,-8.0,12,1,1,0,-8,-8,-8,-8
220218,22,-8.0,7,0,1,-8,-8,-8,-8,-8
220219,22,-8.0,6,0,1,-8,-8,-8,-8,-8
220219,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220219,22,-8.0,12,1,1,1,-8,-8,-8,-8
220220,22,-8.0,12,1,1,1,-8,-8,-8,-8
220220,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220220,22,-8.0,12,1,1,1,-8,-8,-8,-8
220221,22,-8.0,15,1,1,1,1,-8,-8,-8
220221,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220221,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220222,22,-8.0,10,1,1,-8,-8,-8,-8,-8
220222,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220222,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220222,22,-8.0,7,1,-8,-8,-8,-8,-8,-8
220223,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220223,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220224,22,-8.0,7,1,-8,-8,-8,-8,-8,-8
220224,22,-8.0,7,1,-8,-8,-8,-8,-8,-8
220224,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220225,22,-8.0,8,0,-8,-8,-8,-8,-8,-8
220227,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220228,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220228,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220228,22,-8.0,9,1,-8,-8,-8,-8,-8,-8
220229,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220229,22,-8.0,12,1,1,1,-8,-8,-8,-8
220229,22,-8.0,9,0,1,-8,-8,-8,-8,-8
220230,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220230,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220230,22,3.0,16,1,1,1,-8,1,-8,-8
220232,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220232,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220233,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220233,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220234,22,-8.0,10,1,1,-8,-8,-8,-8,-8
220234,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220234,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220235,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220236,22,-8.0,8,1,-8,-8,-8,-8,-8,-8
220236,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220238,22,-8.0,15,0,0,1,1,-8,-8,-8
220238,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220239,22,-8.0,6,-8,-8,-8,-8,-8,-8,-8
220239,22,-8.0,4,-8,-8,-8,-8,-8,-8,-8
220239,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220240,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220240,22,-8.0,9,1,-8,-8,-8,-8,-8,-8
220240,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220242,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220242,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220244,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220245,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220249,22,-8.0,12,1,1,1,1,-8,-8,-8
220249,22,3.0,16,1,1,1,1,0,-8,-8
220250,22,-8.0,9,1,0,-8,-8,-8,-8,-8
220250,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220251,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220251,22,-8.0,9,0,-8,-8,-8,-8,-8,-8
220252,22,-8.0,9,-8,-8,-8,-8,-8,-8,-8
220252,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220253,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220253,22,-8.0,9,1,1,1,-8,-8,-8,-8
220254,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220255,22,-8.0,12,1,1,1,-8,-8,-8,-8
220255,22,-8.0,12,1,1,1,1,-8,-8,-8
220256,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220256,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220257,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220257,22,-8.0,9,0,1,1,-8,-8,-8,-8
220258,22,-8.0,12,1,1,1,-8,-8,-8,-8
220258,22,10.0,16,1,1,1,1,0,-8,-8
220260,22,-8.0,9,1,1,1,-8,-8,-8,-8
220260,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220261,22,1.0,16,1,1,1,-8,1,-8,-8
220261,22,3.0,15,1,1,-8,1,0,-8,-8
220262,22,-8.0,12,1,1,1,-8,-8,-8,-8
220262,22,-8.0,12,1,1,1,-8,-8,-8,-8
220262,22,-8.0,13,1,1,1,-8,-8,-8,-8
220267,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220267,22,-8.0,12,1,1,1,-8,-8,-8,-8
220268,22,-8.0,15,1,1,1,1,-8,-8,-8
220268,22,-8.0,15,1,1,1,1,-8,-8,-8
220271,22,-8.0,10,1,1,-8,-8,-8,-8,-8
220271,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220271,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220272,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220273,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220273,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220274,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220274,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220274,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220275,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220275,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220276,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220276,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220277,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220277,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220278,22,-8.0,12,0,1,0,-8,-8,-8,-8
220278,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220279,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220279,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220279,22,-8.0,10,1,1,-8,-8,-8,-8,-8
220279,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220280,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220280,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220280,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220280,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220281,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220281,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220282,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220282,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220283,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220283,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220283,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220283,22,-8.0,9,1,0,-8,-8,-8,-8,-8
220284,22,-8.0,9,0,1,-8,-8,-8,-8,-8
220285,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220286,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220286,22,-8.0,12,1,1,1,-8,-8,-8,-8
220287,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220287,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220287,22,-8.0,9,0,1,-8,-8,-8,-8,-8
220287,22,-8.0,6,0,0,-8,-8,-8,-8,-8
220288,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220288,22,-8.0,12,0,0,1,-8,-8,-8,-8
220288,22,-8.0,9,0,0,-8,-8,-8,-8,-8
220289,22,-8.0,9,1,-8,-8,-8,-8,-8,-8
220289,22,-8.0,9,0,1,-8,-8,-8,-8,-8
220290,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220290,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220290,22,2.0,16,0,1,1,1,0,-8,-8
220290,22,-8.0,9,1,0,-8,-8,-8,-8,-8
220291,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220292,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220293,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220294,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220294,22,-8.0,12,1,1,1,-8,-8,-8,-8
220294,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220295,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220296,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220297,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220297,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220297,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220298,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220298,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220299,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220300,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220301,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220301,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220302,22,-8.0,12,1,1,1,-8,-8,-8,-8
220302,22,-8.0,12,0,1,1,-8,-8,-8,-8
220303,22,-8.0,7,1,-8,-8,-8,-8,-8,-8
220303,22,-8.0,5,-8,-8,-8,-8,-8,-8,-8
220303,22,-8.0,9,0,0,-8,-8,-8,-8,-8
220305,22,-8.0,12,1,1,1,-8,-8,-8,-8
220305,22,-8.0,12,1,1,1,-8,-8,-8,-8
220305,22,-8.0,15,1,1,1,1,-8,-8,-8
220306,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220306,22,-8.0,0,0,-8,-8,-8,-8,-8,-8
220307,22,-8.0,12,1,1,1,-8,-8,-8,-8
220307,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220307,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220308,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220308,22,-8.0,9,0,1,-8,-8,-8,-8,-8
220308,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220309,22,-8.0,12,1,1,1,-8,-8,-8,-8
220309,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220310,22,-8.0,12,0,0,1,-8,-8,-8,-8
220311,22,-8.0,12,1,-8,-8,-8,-8,-8,-8
220311,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220313,22,-8.0,12,1,1,1,-8,-8,-8,-8
220314,22,-8.0,12,1,1,-8,-8,-8,-8,-8
220314,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220314,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220314,22,-8.0,12,1,-8,1,-8,-8,-8,-8
220315,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220315,22,-8.0,12,1,1,1,-8,-8,-8,-8
220315,22,-8.0,12,1,0,1,-8,-8,-8,-8
220315,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220316,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220316,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220317,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220317,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220318,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220318,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220318,22,-8.0,12,1,1,0,-8,-8,-8,-8
220319,22,-8.0,12,1,1,1,-8,-8,-8,-8
220319,22,-8.0,15,1,1,1,1,-8,-8,-8
220320,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220320,22,-8.0,12,0,0,1,-8,-8,-8,-8
220321,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220321,22,-8.0,12,0,0,0,-8,-8,-8,-8
220321,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220321,22,-8.0,12,0,0,1,-8,-8,-8,-8
220321,22,-8.0,13,1,1,1,-8,-8,-8,-8
220322,22,-8.0,12,0,0,1,-8,-8,-8,-8
220322,22,-8.0,12,0,1,1,-8,-8,-8,-8
220322,22,-8.0,12,1,1,1,-8,-8,-8,-8
220323,22,-8.0,12,1,0,1,-8,-8,-8,-8
220323,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220323,22,-8.0,12,1,1,-8,-8,-8,-8,-8
220323,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220325,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220325,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220326,22,-8.0,12,1,1,1,-8,-8,-8,-8
220327,22,-8.0,12,1,1,1,-8,-8,-8,-8
220327,22,2.0,19,1,1,1,-8,1,1,-8
220327,22,-8.0,12,0,0,1,-8,-8,-8,-8
220328,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220328,22,-8.0,12,1,1,-8,-8,-8,-8,-8
220328,22,-8.0,9,1,0,-8,-8,-8,-8,-8
220329,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220329,22,-8.0,6,0,-8,-8,-8,-8,-8,-8
220329,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220330,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220330,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220331,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220332,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220332,22,-8.0,12,1,1,-8,-8,-8,-8,-8
220333,22,-8.0,12,1,1,1,-8,-8,-8,-8
220333,22,-8.0,12,1,1,1,-8,-8,-8,-8
220334,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220334,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220335,22,-8.0,12,1,1,1,-8,-8,-8,-8
220335,22,-8.0,12,1,1,1,-8,-8,-8,-8
220336,22,-8.0,12,1,1,1,-8,-8,-8,-8
220336,22,-8.0,12,1,1,1,-8,-8,-8,-8
220337,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220337,22,-8.0,8,1,-8,-8,-8,-8,-8,-8
220338,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220338,22,-8.0,6,-8,-8,-8,-8,-8,-8,-8
220339,22,-8.0,12,1,1,1,-8,-8,-8,-8
220339,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220340,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220340,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220341,22,-8.0,8,1,1,0,-8,-8,-8,-8
220341,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220342,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220343,22,-8.0,12,1,1,1,-8,-8,-8,-8
220344,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220344,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220344,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220344,22,-8.0,12,1,1,0,-8,-8,-8,-8
220345,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220346,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220347,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220347,22,-8.0,3,-8,-8,-8,-8,-8,-8,-8
220347,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220348,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220348,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220349,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220349,22,-8.0,9,1,0,-8,-8,-8,-8,-8
220350,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220350,22,-8.0,12,1,1,1,-8,-8,-8,-8
220351,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220352,22,6.0,16,1,1,1,-8,1,-8,-8
220352,22,-8.0,11,1,1,-8,-8,-8,-8,-8
220352,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220352,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220353,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220353,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220354,22,-8.0,9,1,0,-8,-8,-8,-8,-8
220354,22,-8.0,6,1,-8,-8,-8,-8,-8,-8
220354,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220355,22,-8.0,3,-8,-8,-8,-8,-8,-8,-8
220355,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220356,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220358,22,-8.0,9,1,1,-8,-8,-8,-8,-8
220358,22,-8.0,12,0,1,1,-8,-8,-8,-8
220359,22,-8.0,12,1,1,1,-8,-8,-8,-8
220359,22,-8.0,12,1,1,1,-8,-8,-8,-8
220360,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220360,22,-8.0,12,1,1,1,-8,-8,-8,-8
220361,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220362,22,-8.0,15,1,1,-8,1,-8,-8,-8
220362,22,-8.0,12,1,1,1,-8,-8,-8,-8
220364,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
220364,22,-8.0,0,-8,-8,-8,-8,-8,-8,-8
230001,23,-8.0,0,-8,-8,-8,-8,-8,-8,-8
230001,23,-8.0,9,1,0,-8,-8,-8,-8,-8
230001,23,-8.0,0,-8,-8,-8,-8,-8,-8,-8
230004,23,-8.0,0,-8,-8,-8,-8,-8,-8,-8
230004,23,-8.0,9,0,0,-8,-8,-8,-8,-8
230005,23,-8.0,6,1,-8,-8,-8,-8,-8,-8
230005,23,-8.0,9,1,1,-8,-8,-8,-8,-8
230006,23,-8.0,0,-8,-8,-8,-8,-8,-8,-8
230007,23,-8.0,9,1,1,-8,-8,-8,-8,-8
230007,23,-8.0,9,1,1,-8,-8,-8,-8,-8
230008,23,-8.0,6,-8,-8,-8,-8,-8,-8,-8
230008,23,-8.0,9,1,1,-8,-8,-8,-8,-8
230009,23,-8.0,3,-8,-8,-8,-8,-8,-8,-8
230009,23,-8.0,12,1,1,1,-8,-8,-8,-8
230009,23,-8.0,9,0,1,-8,-8,-8,-8,-8
230010,23,-8.0,3,-8,-8,-8,-8,-8,-8,-8
230010,23,-8.0,9,1,-8,-8,-8,-8,-8,-8
230010,23,-8.0,9,0,1,-8,-8,-8,-8,-8
230010,23,-8.0,3,1,-8,-8,-8,-8,-8,-8
230011,23,-8.0,6,0,-8,-8,-8,-8,-8,-8
230011,23,-8.0,6,0,-8,-8,-8,-8,-8,-8
230012,23,-8.0,9,0,0,-8,-8,-8,-8,-8
230013,23,-8.0,0,-8,-8,-8,-8,-8,-8,-8
230013,23,-8.0,9,0,0,-8,-8,-8,-8,-8
230013,23,-8.0,6,1,-8,-8,-8,-8,-8,-8
230014,23,-8.0,15,1,1,1,1,-8,-8,-8
230014,23,-8.0,12,1,0,1,-8,-8,-8,-8
230014,23,-8.0,0,-8,-8,-8,-8,-8,-8,-8
230014,23,1.0,16,1,1,1,-8,1,-8,-8
230015,23,-8.0,9,1,1,-8,-8,-8,-8,-8
230015,23,-8.0,15,1,1,-8,-8,-8,-8,-8
230015,23,-8.0,0,-8,-8,-8,-8,-8,-8,-8
230016,23,-8.0,10,1,1,-8,-8,-8,-8,-8
230016,23,-8.0,12,1,1,0,-8,-8,-8,-8
230017,23,-8.0,9,0,1,-8,-8,-8,-8,-8
230017,23,-8.0,9,1,-8,-8,-8,-8,-8,-8
230017,23,-8.0,11,0,1,-8,-8,-8,-8,-8
230018,23,-8.0,9,0,0,-8,-8,-8,-8,-8
230018,23,-8.0,6,0,-8,-8,-8,-8,-8,-8
